permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
/company/touchstone-semiconductor,Touchstone Semiconductor,http://www.touchstonesemi.com,semiconductor,"12,000,000",operating,USA,CA,SF Bay,Milpitas,1,2/28/06, 2010-03 ,2010-Q1,2010,6/22/07,6/22/07,8/15/07,,,,,,,,
/company/touchstorm,Touchstorm,http://www.Touchstorm.com,advertising,"500,000",operating,USA,NY,New York,New York,1,5/14/04, 2008-05 ,2008-Q2,2008,6/17/09,6/17/09,5/14/04,,,,,,,,
/company/touchtalent,Touchtalent,http://www.touchtalent.com,design,"35,000",operating,IND,,New Delhi,New Delhi,1,4/12/08, 2012-04 ,2012-Q2,2012,1/31/09,1/31/09,10/31/07,,,,,,,,
/company/touchten,TouchTen,http://touchten.com,games_video,,operating,IDN,,Jakarta,Jakarta,2,12/31/04, 2009-01 ,2009-Q1,2009,7/31/07,12/22/09,,,,,,,,,
/company/touchtown-inc,Touchtown Inc.,http://www.touchtown.us,software,"245,000",operating,USA,PA,Pittsburg,Oakmont,1,12/31/94, 1999-01 ,1999-Q1,1999,7/14/05,7/14/05,,,,,,,,,
/company/touchtunes-interactive-networks,TouchTunes Interactive Networks,http://touchtunes.com,games_video,"45,000,000",operating,USA,NY,New York,New York,1,12/31/93, 1998-01 ,1998-Q1,1998,8/16/07,8/16/07,10/27/09,,,,,,,,
/company/toughsurgery,ToughSurgery,http://touch-surgery.com,,,operating,USA,NY,New York,New York,1,,,,,1/13/09,1/13/09,,,,,,,,,
/company/tour-engine,Tour Engine,http://tourengine.com,automotive,"514,061",operating,USA,CA,San Diego,San Diego,1,12/31/00, 2005-01 ,2005-Q1,2005,10/28/05,10/28/05,,,,,,,,,
/company/toura,Toura,http://toura.com,mobile,"5,692,160",acquired,USA,NY,New York,New York,4,12/31/04, 2009-01 ,2009-Q1,2009,1/26/06,9/15/07,12/10/08,,,,,,,,
/company/tourist-eye,TouristEye,http://www.touristeye.com,travel,"475,000",acquired,USA,CA,SF Bay,Mountain View,3,1/31/06, 2010-02 ,2010-Q1,2010,1/31/06,11/5/08,3/31/07,,,,,,,,
/company/touristlink,Touristlink,http://www.touristlink.com,other,"40,000",operating,IND,,Nagpur,Nagpur,2,9/30/07, 2011-10 ,2011-Q4,2011,8/8/08,10/3/09,9/17/09,,,,,,,,
/company/touristr,TouristR,http://touristr.com,travel,"736,050",closed,,,unknown,,1,4/30/02, 2006-05 ,2006-Q2,2006,12/31/03,12/31/03,12/31/03,,,,,,,,
/company/touristway,TouristWay,http://www.touristway.com,software,"160,000",closed,AUT,,Vienna,Vienna,1,7/1/99, 2003-07 ,2003-Q3,2003,5/10/02,5/10/02,12/31/03,,,,,,,,
/company/tourjive,Tourjive,http://www.tourjive.com,software,,operating,USA,CA,Los Angeles,Santa Monica,1,12/31/08, 2013-01 ,2013-Q1,2013,10/31/09,10/31/09,,,,,,,,,
/company/tournease,TournEase,http://www.TournEase.com,software,"3,500,000",operating,USA,FL,Tampa,Lakeland,2,4/15/02, 2006-04 ,2006-Q2,2006,3/31/02,2/29/04,,,,,,,,,
/company/tourpal,TourPal,http://www.tourpal.com,travel,"1,450,000",operating,ISR,,Tel Aviv,Tel-Aviv,2,3/31/08, 2012-04 ,2012-Q2,2012,7/31/09,10/22/09,10/22/09,,,,,,,,
/company/tourradar,TourRadar,http://www.tourradar.com,travel,,operating,AUT,,Vienna,Vienna,1,6/30/06, 2010-07 ,2010-Q3,2010,6/9/09,6/9/09,,,,,,,,,
/company/toushay,Toushay,http://www.toushay.com,software,"2,000,000",operating,CAN,,Ottawa,Ottawa,6,3/14/07, 2011-03 ,2011-Q1,2011,7/6/07,10/15/09,10/31/08,,,,,,,,
/company/tout,Tout,http://www.tout.com,news,"24,109,500",operating,USA,CA,SF Bay,San Francisco,4,12/31/05, 2010-01 ,2010-Q1,2010,12/14/06,9/30/08,10/14/08,,,,,,,,
/company/toutapp,ToutApp,http://toutapp.com,software,"4,620,000",operating,USA,CA,SF Bay,San Francisco,3,4/30/07, 2011-05 ,2011-Q2,2011,5/14/07,1/27/10,12/31/09,,,,,,,,
/company/toutpost,Toutpost,http://www.toutpost.com,,,operating,USA,TX,Austin,Austin,1,6/30/09, 2013-07 ,2013-Q3,2013,5/31/09,5/31/09,8/19/09,,,,,,,,
/company/toviefor,ToVieFor,http://toviefor.com,ecommerce,"93,000",closed,USA,NY,New York,New York,2,10/14/05, 2009-10 ,2009-Q4,2009,3/31/06,12/31/06,9/5/07,,,,,,,,
/company/tow-choice,Tow Choice,http://towchoice.com,mobile,"90,000",operating,USA,HI,Honolulu,Honolulu,1,12/31/08, 2013-01 ,2013-Q1,2013,12/31/08,12/31/08,9/12/09,,,,,,,,
/company/tower-cloud,Tower Cloud,http://www.towercloud.com,enterprise,"109,046,753",operating,USA,FL,Tampa,St. Petersburg,4,12/31/01, 2006-01 ,2006-Q1,2006,10/18/05,8/25/09,8/31/03,,,,,,,,
/company/tower-paddle-boards,Tower Paddle Boards,http://towerpaddleboards.com,ecommerce,"150,000",operating,USA,CA,San Diego,San Diego,1,,,,,12/8/07,12/8/07,,,,,,,,,
/company/tower-semiconductor,Tower Semiconductor,http://www.towersemi.com,semiconductor,"25,000,000",operating,ISR,,Israel - Other,,1,12/31/88, 1993-01 ,1993-Q1,1993,8/11/05,8/11/05,12/31/03,,,,,,,,
/company/tower-travel-center,Tower Travel Center,http://www.travelcentercafe.com,travel,"1,140,000",operating,USA,ND,TBD,TOWER CITY,1,,,,,12/30/05,12/30/05,,,,,,,,,
/company/tower-vision,Tower Vision,http://www.tower-vision.com,mobile,"300,000,000",operating,IND,,Chennai,Chennai,1,,,,,1/31/04,1/31/04,,,,,,,,,
/company/tower59,Tower59,http://tower59.com,finance,,operating,USA,CA,SF Bay,San Francisco,1,3/31/08, 2012-04 ,2012-Q2,2012,3/31/08,3/31/08,,,,,,,,,
/company/towergate,Towergate,http://www.towergate.com,finance,"322,282,099",operating,GBR,,Kent,Kent,1,,,,,1/31/07,1/31/07,,,,,,,,,
/company/towerjazz,TowerJazz,http://www.towerjazz.com,semiconductor,"70,000,000",operating,ISR,,Migdal Haemek,Migdal Haemek,1,4/30/86, 1990-05 ,1990-Q2,1990,12/17/09,12/17/09,4/30/09,,,,,,,,
/company/towermetrix,TowerMetriX,http://TowerMetriX.com,software,"1,736,000",operating,USA,PA,Pittsburg,Wexford,2,12/31/04, 2009-01 ,2009-Q1,2009,10/24/06,1/12/08,,,,,,,,,
/company/towne-park,Towne Park,http://www.townepark.com,hospitality,,operating,USA,MD,Washington DC,Annapolis,1,12/31/83, 1988-01 ,1988-Q1,1988,1/6/10,1/6/10,,,,,,,,,
/company/townhog,TownHog,http://www.townhog.com,ecommerce,"3,889,364",acquired,USA,CA,SF Bay,San Francisco,3,12/31/02, 2007-01 ,2007-Q1,2007,4/30/04,4/30/07,,,,,,,,,
/company/townsquared,TownSquared,http://www.townsqd.com,other,"5,260,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/08, 2013-01 ,2013-Q1,2013,3/5/10,3/5/10,,,,,,,,,
/company/townwizard,TownWizard,http://www.townwizard.com,mobile,"246,850",operating,USA,NY,New York,Scarsdale,2,6/30/07, 2011-07 ,2011-Q3,2011,6/30/07,7/14/08,3/31/09,,,,,,,,
/company/toygaroo-com,Toygaroo.com,http://www.toygaroo.com,ecommerce,"250,000",closed,USA,CA,Los Angeles,Los Angeles,2,9/30/06, 2010-10 ,2010-Q4,2010,9/30/06,3/24/07,3/28/07,,,,,,,,
/company/toytalk,ToyTalk,http://toytalk.com,games_video,"14,999,997",operating,USA,CA,SF Bay,San Francisco,2,12/31/06, 2011-01 ,2011-Q1,2011,10/20/07,11/8/08,12/3/09,,,,,,,,
/company/tp-therapeutics,TP Therapeutics,http://tptherapeutics.com,biotech,"1,429,999",operating,USA,CA,San Diego,San Diego,1,4/25/07, 2011-04 ,2011-Q2,2011,1/5/10,1/5/10,,,,,,,,,
/company/tpack,TPACK,http://www.tpack.com,,"12,543,000",acquired,DNK,,Denmark - Other,,1,,,,,10/10/02,10/10/02,,,,,,,,,
/company/tpg-marine,TPG Marine,http://www.tpgmarine.com,consulting,,operating,USA,IN,Indianapolis,Indianapolis,1,,,,,2/26/08,2/26/08,,,,,,,,,
/company/tpi-composites,TPI Composites,http://www.tpicomposites.com,cleantech,"26,000,000",operating,USA,AZ,Phoenix,Scottsdale,1,,,,,12/2/05,12/2/05,12/31/00,,,,,,,,
/company/tpp-global-development,TPP Global Development,http://www.tppgd.com,biotech,"12,200,000",operating,GBR,,Edinburgh,Edinburgh,1,,,,,7/18/06,7/18/06,,,,,,,,,
/company/tr-fleet,TR Fleet,http://www.tr-fleet.co.uk,automotive,"484,308",operating,GBR,,Coventry,Coventry,1,,,,,12/11/08,12/11/08,,,,,,,,,
/company/tra,TRA,http://www.traglobal.com,advertising,"31,700,000",acquired,USA,NY,New York,New York,2,,,,,5/6/05,5/9/06,5/25/06,,,,,,,,
/company/traackr,Traackr,http://traackr.com,social,"2,466,995",operating,USA,CA,SF Bay,San Francisco,3,1/31/04, 2008-02 ,2008-Q1,2008,4/28/07,10/10/08,3/3/09,,,,,,,,
/company/traak-ltda,Traak Ltda.,http://traak.cl,software,"100,000",operating,CHL,,Santiago de Chile,Santiago de Chile,1,2/29/08, 2012-03 ,2012-Q1,2012,12/31/08,12/31/08,9/30/08,,,,,,,,
/company/traak-systems,Traak Systems,http://www.traak.com,analytics,"481,837",operating,,,unknown,,2,12/31/00, 2005-01 ,2005-Q1,2005,3/18/05,8/31/06,12/31/02,,,,,,,,
/company/trabajopanel,TrabajoPanel,http://www.trabajopanel.com,enterprise,"40,000",operating,CHL,,Santiago,Santiago,1,12/31/08, 2013-01 ,2013-Q1,2013,12/11/09,12/11/09,,,,,,,,,
/company/trac-emc-safety,Trac Emc & Safety,http://www.tracglobal.com,analytics,"225,963",operating,GBR,,Malvern,Malvern,1,12/31/00, 2005-01 ,2005-Q1,2005,1/11/06,1/11/06,,,,,,,,,
/company/tracab,Tracab,http://www.tracab.com,,"2,690,000",operating,SWE,,Solna,Solna,1,12/31/98, 2003-01 ,2003-Q1,2003,9/6/01,9/6/01,,,,,,,,,
/company/trace-technologies,Trace Technologies,http://www.tracetechnologies.co.uk,other,"1,680,000",operating,GBR,,United Kingdom - Other,,2,12/31/97, 2002-01 ,2002-Q1,2002,3/26/03,7/6/08,,,,,,,,,
/company/tracelink,TraceLink,http://tracelink.com,software,"9,159,752",operating,USA,MA,Boston,Woburn,3,12/31/04, 2009-01 ,2009-Q1,2009,9/25/08,2/23/10,,,,,,,,,
/company/tracelytics,Tracelytics,http://www.tracelytics.com,enterprise,"5,800,000",acquired,USA,RI,Providence,Providence,2,6/30/06, 2010-07 ,2010-Q3,2010,11/2/07,3/21/08,3/19/08,,,,,,,,
/company/tracesecurity,TraceSecurity,http://www.tracesecurity.com,security,"8,000,000",operating,USA,LA,Baton Rouge,Baton Rouge,1,,,,,8/26/03,8/26/03,,,,,,,,,
/company/tracevector,TraceVector,http://tracevector.com,security,"25,840,000",operating,USA,CA,SF Bay,San Jose,4,12/31/06, 2011-01 ,2011-Q1,2011,12/31/05,8/26/09,12/31/08,,,,,,,,
/company/traceworks,TraceWorks,http://www.traceworks.com,software,"5,673,200",operating,DNK,,Copenhagen,Copenhagen K,3,9/30/98, 2002-10 ,2002-Q4,2002,12/31/95,5/7/03,12/31/05,,,,,,,,
/company/track,Track,http://track.com,,,acquired,USA,NY,New York,New York,1,12/31/05, 2010-01 ,2010-Q1,2010,6/16/05,6/16/05,3/31/05,,,,,,,,
/company/track-the-bet,Track the Bet,http://www.trackthebet.com,sports,"25,000",operating,,,unknown,,1,4/30/05, 2009-05 ,2009-Q2,2009,5/31/05,5/31/05,4/30/05,,,,,,,,
/company/trackaphone,TrackaPhone,http://www.trackaphone.eu/home.html,legal,"412,000",operating,GBR,,Wallsend,Wallsend,1,12/31/97, 2002-01 ,2002-Q1,2002,7/9/03,7/9/03,,,,,,,,,
/company/trakbill,TrackBill,http://trackbill.com,software,"635,000",operating,USA,MO,Saint Louis,St. Louis,6,1/31/08, 2012-02 ,2012-Q1,2012,1/29/09,12/26/09,7/8/09,,,,,,,,
/company/trackduck,TrackDuck,http://trackduck.com,web,"270,320",operating,FIN,,Espoo,Espoo,2,2/28/09, 2013-03 ,2013-Q1,2013,6/17/09,3/4/10,2/28/09,,,,,,,,
/company/tracked-com,Tracked.com,http://tracked.com,web,"11,500,000",closed,,,unknown,,2,3/31/04, 2008-04 ,2008-Q2,2008,6/30/04,6/30/05,7/3/07,,,,,,,,
/company/trackif,TrackIF,http://trackif.com,web,"2,190,000",operating,USA,MN,Minneapolis,Minnetonka,2,12/31/08, 2013-01 ,2013-Q1,2013,6/13/09,1/24/10,11/13/09,,,,,,,,
/company/trackingpoint,Trackingpoint,http://tracking-point.com,hardware,"4,100,000",operating,USA,TX,Austin,Pflugerville,1,12/31/06, 2011-01 ,2011-Q1,2011,12/15/09,12/15/09,,,,,,,,,
/company/trackmaven,TrackMaven,http://www.trackmaven.com,analytics,"7,750,000",operating,USA,DC,Washington DC,Washington,2,8/31/08, 2012-09 ,2012-Q3,2012,5/28/09,2/3/10,2/3/10,,,,,,,,
/company/tracks-by,Tracks.by,http://www.facebook.com/PitbullTurkishPage4,music,"88,000",operating,,,unknown,,2,2/14/92, 1996-02 ,1996-Q1,1996,7/31/08,9/30/08,4/8/09,,,,,,,,
/company/tracktopia,"TrackTopia, Inc.",http://tracktopia.com,web,"50,000",operating,,,unknown,,1,1/31/07, 2011-02 ,2011-Q1,2011,8/27/08,8/27/08,6/30/09,,,,,,,,
/company/trackvia,TrackVia,http://www.trackvia.com,software,"9,021,221",operating,USA,CO,Denver,Denver,4,12/31/01, 2006-01 ,2006-Q1,2006,5/31/03,9/23/08,11/30/08,,,,,,,,
/company/trackway,Trackway,http://www.trackway.eu,software,"1,230,000",operating,FIN,,ELISA,ELISA,1,12/31/96, 2001-01 ,2001-Q1,2001,1/23/02,1/23/02,,,,,,,,,
/company/tracky,Tracky,http://tracky.com,software,"1,500,000",operating,USA,NV,Las Vegas,Las Vegas,2,11/4/06, 2010-11 ,2010-Q4,2010,3/7/08,6/12/08,7/4/08,,,,,,,,
/company/tracon-pharmaceuticals,TRACON Pharmaceuticals,http://www.traconpharma.com,biotech,"15,540,000",operating,USA,CA,San Diego,San Diego,2,,,,,10/24/06,4/19/07,,,,,,,,,
/company/tracour,Tracour,http://Tracour.com,finance,"135,000",operating,USA,OH,unknown,Cinncinnati,1,2/28/09, 2013-03 ,2013-Q1,2013,2/28/09,2/28/09,2/28/09,,,,,,,,
/company/tractive,Tractive,http://www.tractive.com,hardware,,operating,AUT,,Pasching,Pasching,1,9/30/08, 2012-10 ,2012-Q4,2012,3/31/09,3/31/09,,,,,,,,,
/company/tracx,tracx,http://www.tracx.com,analytics,"7,900,000",operating,USA,NY,New York,New York,2,6/30/04, 2008-07 ,2008-Q3,2008,2/15/08,3/7/09,2/15/08,,,,,,,,
/company/trada,Trada,http://trada.com,advertising,"17,950,000",operating,USA,CO,Denver,Boulder,4,9/14/04, 2008-09 ,2008-Q3,2008,3/16/06,8/6/09,1/4/08,,,,,,,,
/company/traddr-com,Traddr.com,http://www.traddr.com,finance,"1,200,000",operating,,,unknown,,1,12/31/05, 2010-01 ,2010-Q1,2010,9/15/08,9/15/08,,,,,,,,,
/company/trade-to-rebate,TRADE TO REBATE,http://tradetorebate.com,ecommerce,"525,000",operating,USA,NY,New York,Long Island City,1,4/25/08, 2012-04 ,2012-Q2,2012,7/14/09,7/14/09,9/14/09,,,,,,,,
/company/tradeasi-solutions,Tradeasi Solutions,,enterprise,"565,000",operating,GBR,,Liverpool,Liverpool,1,,,,,8/7/02,8/7/02,,,,,,,,,
/company/tradebeam,TradeBeam,http://tradebeam.com,enterprise,"36,000,000",acquired,USA,CA,SF Bay,San Mateo,2,,,,,8/22/03,9/20/05,12/31/99,,,,,,,,
/company/tradecard,TradeCard,http://www.tradecard.com,enterprise,"44,925,050",acquired,USA,NY,New York,New York,2,12/31/94, 1999-01 ,1999-Q1,1999,4/18/02,3/14/09,2/28/95,,,,,,,,
/company/tradegecko,Tradegecko,http://tradegecko.com,software,"660,000",operating,SGP,,Singapore,Singapore,2,12/31/07, 2012-01 ,2012-Q1,2012,1/24/08,12/16/08,8/12/09,,,,,,,,
/company/tradegig,TradeGig,http://www.tradegig.com,ecommerce,"40,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/07, 2012-01 ,2012-Q1,2012,8/22/09,8/22/09,,,,,,,,,
/company/tradeharbor,TradeHarbor,http://tradeharbor.com,software,"1,105,000",operating,USA,MO,Saint Louis,St Louis,1,12/31/94, 1999-01 ,1999-Q1,1999,3/16/10,3/16/10,,,,,,,,,
/company/tradehero,TradeHero,http://www.tradehero.mobi,mobile,"10,464,859",operating,SGP,,Singapore,Singapore,2,12/31/07, 2012-01 ,2012-Q1,2012,12/31/08,9/25/09,9/25/09,,,,,,,,
/company/tradehill,Tradehill,http://www.tradehill.com,ecommerce,"400,000",operating,USA,CA,SF Bay,San Francisco,1,2/28/07, 2011-03 ,2011-Q1,2011,2/28/09,2/28/09,2/28/09,,,,,,,,
/company/tradeking,TradeKing,http://www.tradeking.com,finance,"6,000,000",operating,USA,FL,Fort Lauderdale,Fort Lauderdale,1,11/30/01, 2005-12 ,2005-Q4,2005,7/31/02,7/31/02,12/31/09,,,,,,,,
/company/trademarkfly,TrademarkFly,http://trademarkfly.com,legal,"55,000",operating,USA,CA,Sacramento,Sacramento,1,1/9/04, 2008-01 ,2008-Q1,2008,12/31/03,12/31/03,,,,,,,,,
/company/trademarkia,Trademarkia,http://www.trademarkia.com,search,"100,000",operating,USA,CA,SF Bay,Mountain View,1,7/6/05, 2009-07 ,2009-Q3,2009,6/30/05,6/30/05,1/23/08,,,,,,,,
/company/trademob,Trademob,http://www.trademob.com,mobile,"15,000,000",operating,DEU,,Berlin,Berlin,1,7/31/06, 2010-08 ,2010-Q3,2010,11/6/08,11/6/08,11/5/08,,,,,,,,
/company/tradenow,tradeNOW,http://www.tradenow.gr,ecommerce,,operating,,,unknown,,1,1/8/09, 2013-01 ,2013-Q1,2013,1/8/09,1/8/09,,,,,,,,,
/company/tradeo,Tradeo,http://www.tradeo.com,social,"1,000,000",operating,ISR,,Tel Aviv,Tel Aviv,1,12/31/06, 2011-01 ,2011-Q1,2011,11/30/07,11/30/07,12/31/06,,,,,,,,
/company/tradeos,Tradeos,,,,operating,,,unknown,,2,,,,,11/15/08,11/8/09,,,,,,,,,
/company/traderoom-international,TradeRoom International,,,"1,000,000",operating,USA,NY,New York - Other,,1,,,,,3/13/10,3/13/10,,,,,,,,,
/company/tradershighway,TradersHighway,http://tradershighway.com,education,"100,000",operating,,,unknown,,1,8/31/08, 2012-09 ,2012-Q3,2012,8/31/08,8/31/08,8/31/08,,,,,,,,
/company/tradertools,TraderTools,http://www.tradertools.com,software,"9,800,000",operating,USA,NY,New York,New York,2,,,,,1/12/05,1/5/06,8/30/06,,,,,,,,
/company/tradescape,Tradescape,http://tradescape.biz,software,"7,634,742",operating,USA,CA,SF Bay,San Mateo,3,12/31/96, 2001-01 ,2001-Q1,2001,6/17/03,8/12/09,12/31/08,,,,,,,,
/company/tradeshift,Tradeshift,http://tradeshift.com,software,"113,999,996",operating,USA,CA,SF Bay,San Francisco,4,6/30/05, 2009-07 ,2009-Q3,2009,5/15/07,2/24/10,1/2/10,,,,,,,,
/company/tradesparq,Tradesparq,http://www.tradesparq.com,social,"500,000",operating,CHN,,Shanghai,Shanghai,2,12/31/05, 2010-01 ,2010-Q1,2010,4/11/08,7/15/08,7/31/06,,,,,,,,
/company/tradesy,Tradesy,http://www.tradesy.com,fashion,"1,500,000",operating,USA,CA,Los Angeles,Santa Monica,1,,,,,10/23/08,10/23/08,11/21/09,,,,,,,,
/company/tradesync,TradeSync,http://www.tradesync.com,mobile,"1,400,000",operating,USA,CA,SF Bay,Pleasanton,1,12/31/06, 2011-01 ,2011-Q1,2011,2/7/09,2/7/09,1/28/09,,,,,,,,
/company/tradeup-labs,TradeUp Labs,http://www.tradeup.io,,,operating,USA,NY,New York,New York,1,12/31/08, 2013-01 ,2013-Q1,2013,5/9/09,5/9/09,12/31/07,,,,,,,,
/company/tradeya,TradeYa,http://www.tradeya.com,ecommerce,"1,100,000",operating,USA,CA,Venice,Venice,1,,,,,2/2/10,2/2/10,,,,,,,,,
/company/trading-blox,Trading Blox,http://www.tradingblox.com,software,"1,800,000",operating,USA,FL,Stuart,Stuart,1,12/31/96, 2001-01 ,2001-Q1,2001,11/7/07,11/7/07,,,,,,,,,
/company/trading-metrics,Trading Metrics,http://www.tradingmetrics.com,software,"4,000,000",operating,USA,NY,New York,New York,1,,,,,4/30/03,4/30/03,,,,,,,,,
/company/tradingview,TradingView,http://tradingview.com,web,"620,000",operating,USA,IL,Chicago,Chicago,1,8/31/07, 2011-09 ,2011-Q3,2011,1/1/10,1/1/10,5/17/08,,,,,,,,
/company/tradition-midstream,Tradition Midstream,http://www.traditionmidstream.com,cleantech,"200,000,000",operating,USA,TX,Houston,The Woodlands,1,,,,,7/26/07,7/26/07,,,,,,,,,
/company/tradoria,Tradoria,http://www.tradoria.de,ecommerce,"2,855,800",acquired,DEU,,Bamberg,Bamberg,1,1/31/03, 2007-02 ,2007-Q1,2007,1/18/06,1/18/06,12/31/07,,,,,,,,
/company/tradual-inc,Tradual Inc.,,ecommerce,"2,600,000",operating,USA,ME,Boston,Boston,1,,,,,6/23/04,6/23/04,,,,,,,,,
/company/tradyo,Tradyo,http://www.tradyo.com,social,,closed,,,unknown,,1,,,,,12/31/07,12/31/07,,,,,,,,,
/company/traetelo-com,Traetelo.com,http://www.traetelo.com,ecommerce,"100,000",operating,USA,FL,Miami,Miami,1,12/31/01, 2006-01 ,2006-Q1,2006,8/31/06,8/31/06,2/14/07,,,,,,,,
/company/traffic-labs,Traffic Labs,http://trafficapp.co,mobile,"50,000",closed,USA,CA,SF Bay,San Francisco,1,11/3/08, 2012-11 ,2012-Q4,2012,10/30/08,10/30/08,7/24/08,,,,,,,,
/company/trafficcast,TrafficCast,http://trafficcast.com,analytics,"3,750,000",operating,USA,WI,Madison,Madison,2,,,,,12/31/02,1/21/04,,,,,,,,,
/company/trafficland,TrafficLand,http://www.trafficland.com,news,"7,704,308",operating,USA,VA,Washington DC,Fairfax,4,,,,,5/9/06,7/26/07,,,,,,,,,
/company/traffio,Traffio,http://traffio.com,games_video,"700,000",operating,USA,CA,SF Bay,San Francisco,3,2/29/08, 2012-03 ,2012-Q1,2012,12/31/07,7/30/09,2/29/08,,,,,,,,
/company/traffiq,TRAFFIQ,http://www.TRAFFIQ.com,advertising,"18,000,000",acquired,USA,NY,New York,New York,3,9/5/02, 2006-09 ,2006-Q3,2006,9/5/02,8/9/06,5/29/08,,,,,,,,
/company/traffix-systems,Traffix Systems,http://www.traffixsystems.com,network_hosting,"7,000,000",acquired,ISR,,Hod Hasharon,Hod Hasharon,1,,,,,11/1/07,11/1/07,12/31/06,,,,,,,,
/company/traffline,Traffline,http://traffline.com,web,,operating,IND,,Mumbai,Mumbai,1,12/31/06, 2011-01 ,2011-Q1,2011,12/5/09,12/5/09,,,,,,,,,
/company/trafi,TRAFI,http://www.trafi.com,transportation,"500,000",operating,LTU,,Vilnius,Vilnius,1,12/31/08, 2013-01 ,2013-Q1,2013,10/13/09,10/13/09,10/13/09,,,,,,,,
/company/tragara,Tragara,http://www.tragarapharma.com,biotech,"9,000,000",operating,USA,CA,San Diego,San Diego,2,,,,,4/14/06,8/7/08,,,,,,,,,
/company/traiana,Traiana,http://www.traiana.com,finance,"15,000,000",acquired,USA,NY,New York,New York,1,12/31/95, 2000-01 ,2000-Q1,2000,10/8/01,10/8/01,12/31/98,,,,,,,,
/company/trailerpop,Trailerpop,http://trailerpop.com,games_video,"750,000",operating,USA,CA,SF Bay,San Francisco,1,,,,,3/19/10,3/19/10,11/30/08,,,,,,,,
/company/trailhead-lodge,Trailhead Lodge,,biotech,"9,690,000",operating,USA,UT,Salt Lake City,Salt Lake City,1,12/31/06, 2011-01 ,2011-Q1,2011,11/6/07,11/6/07,,,,,,,,,
/company/training-intelligence,Training Intelligence,http://www.trainingintelligence.com,web,"300,000",closed,USA,CT,Shelton,Shelton,1,2/28/02, 2006-03 ,2006-Q1,2006,2/28/02,2/28/02,2/28/02,,,,,,,,
/company/traitware,TraitWare,http://traitware.com,security,"4,726,008",operating,USA,CA,SF Bay,San Francisco,1,7/31/04, 2008-08 ,2008-Q3,2008,6/10/06,6/10/06,,,,,,,,,
/company/trajectory-inc-2,"Trajectory, Inc.",http://www.trajectory.com,analytics,"1,000,000",operating,USA,MA,Boston,Marblehead,1,8/31/07, 2011-09 ,2011-Q3,2011,11/19/09,11/19/09,8/31/07,,,,,,,,
/company/trak,Trak,http://www.trakgo.com.br,mobile,,closed,BRA,,Sao Paulo,Sao Paulo,1,5/4/08, 2012-05 ,2012-Q2,2012,10/31/08,10/31/08,12/31/07,,,,,,,,
/company/traka,Traka,http://www.traka.com,security,"1,400,000",operating,GBR,,Olney,Olney,1,12/31/90, 1995-01 ,1995-Q1,1995,11/12/09,11/12/09,,,,,,,,,
/company/traklok,TRAKLOK,http://www.traklok.com,hardware,"1,528,533",operating,USA,TN,Knoxville,Knoxville,2,,,,,8/16/06,3/30/07,,,,,,,,,
/company/trampoline-systems,Trampoline Systems,http://www.trampolinesystems.com,enterprise,"7,669,662",operating,GBR,,London,London,5,9/30/99, 2003-10 ,2003-Q4,2003,9/30/99,11/30/06,11/30/06,,,,,,,,
/company/tran-sl,Tran.sl,http://tran.sl,other,"50,000",operating,DEU,,Berlin,Berlin,1,,,,,7/28/09,7/28/09,11/30/08,,,,,,,,
/company/tranette,TraNet'te,http://www.tranette.com,other,,operating,USA,CA,TBD,Pali Alto,1,12/31/09, 2014-01 ,2014-Q1,2014,1/14/10,1/14/10,,,,,,,,,
/company/tranquilmed,TranquilMed,http://www.tranquilmed.com,biotech,"27,000",closed,USA,UT,Salt Lake City,Provo,1,4/3/06, 2010-04 ,2010-Q2,2010,4/4/06,4/4/06,4/30/06,,,,,,,,
/company/trans-tasman-resources,Trans Tasman Resources,http://www.ttrl.co.nz,cleantech,"11,200,000",operating,NZL,,Wellington,Wellington,1,12/31/02, 2007-01 ,2007-Q1,2007,11/26/09,11/26/09,,,,,,,,,
/company/transaction-wireless,Transaction Wireless,http://www.transactionwireless.com,mobile,"4,250,000",operating,USA,CA,San Diego,San Diego,2,12/31/01, 2006-01 ,2006-Q1,2006,8/31/04,12/8/05,,,,,,,,,
